,bids_id,condition,hypnosis_depth,procedure,description,session,Visual_lh_delta,Visual_lh_theta,Visual_lh_alpha,Visual_lh_beta,Visual_lh_gamma,Visual_rh_delta,Visual_rh_theta,Visual_rh_alpha,Visual_rh_beta,Visual_rh_gamma,Somatomotor_lh_delta,Somatomotor_lh_theta,Somatomotor_lh_alpha,Somatomotor_lh_beta,Somatomotor_lh_gamma,Somatomotor_rh_delta,Somatomotor_rh_theta,Somatomotor_rh_alpha,Somatomotor_rh_beta,Somatomotor_rh_gamma,DorsalAttention_lh_delta,DorsalAttention_lh_theta,DorsalAttention_lh_alpha,DorsalAttention_lh_beta,DorsalAttention_lh_gamma,DorsalAttention_rh_delta,DorsalAttention_rh_theta,DorsalAttention_rh_alpha,DorsalAttention_rh_beta,DorsalAttention_rh_gamma,VentralAttention_lh_delta,VentralAttention_lh_theta,VentralAttention_lh_alpha,VentralAttention_lh_beta,VentralAttention_lh_gamma,VentralAttention_rh_delta,VentralAttention_rh_theta,VentralAttention_rh_alpha,VentralAttention_rh_beta,VentralAttention_rh_gamma,Limbic_lh_delta,Limbic_lh_theta,Limbic_lh_alpha,Limbic_lh_beta,Limbic_lh_gamma,Limbic_rh_delta,Limbic_rh_theta,Limbic_rh_alpha,Limbic_rh_beta,Limbic_rh_gamma,Frontoparietal_lh_delta,Frontoparietal_lh_theta,Frontoparietal_lh_alpha,Frontoparietal_lh_beta,Frontoparietal_lh_gamma,Frontoparietal_rh_delta,Frontoparietal_rh_theta,Frontoparietal_rh_alpha,Frontoparietal_rh_beta,Frontoparietal_rh_gamma,Default_lh_delta,Default_lh_theta,Default_lh_alpha,Default_lh_beta,Default_lh_gamma,Default_rh_delta,Default_rh_theta,Default_rh_alpha,Default_rh_beta,Default_rh_gamma,Medial_Wall_lh_delta,Medial_Wall_lh_theta,Medial_Wall_lh_alpha,Medial_Wall_lh_beta,Medial_Wall_lh_gamma,Medial_Wall_rh_delta,Medial_Wall_rh_theta,Medial_Wall_rh_alpha,Medial_Wall_rh_beta,Medial_Wall_rh_gamma
111,28,experience4,8.0,whitenoise,hypnosis,4,8.367910965940015e-26,5.873012131736316e-26,5.776783063094831e-26,3.9930056211804787e-26,2.5703314308186948e-26,6.845686085807883e-26,4.978881656640168e-26,5.0395649827750654e-26,3.530244199548061e-26,2.2915835074348918e-26,1.7879034536070436e-26,1.2979476839766434e-26,1.3236389005801196e-26,9.086001060085528e-27,4.562222081917537e-27,2.3580185754635894e-26,1.5928113826686046e-26,1.763676094447037e-26,1.1638601123210627e-26,5.4611414972126106e-27,1.0931880436788777e-25,6.671234119426146e-26,7.800067658243206e-26,4.708013507920637e-26,2.663996623241909e-26,1.1577855215438908e-25,7.760009517855063e-26,8.437260228979234e-26,5.468780499059161e-26,3.2909654449409877e-26,8.679920711148278e-26,5.088570337169107e-26,4.777395482059151e-26,3.165437844186334e-26,1.751819907381382e-26,1.3433392105424132e-25,6.687766678585048e-26,6.085916739974263e-26,4.272192658588139e-26,2.327277449705077e-26,3.2251636845466107e-25,1.7561419712850556e-25,1.5328233220920402e-25,1.157204545080468e-25,7.55594363403943e-26,2.5170534781450647e-25,1.3977810553588739e-25,1.2412721005686769e-25,9.050193245262078e-26,5.944121422466214e-26,1.839244461127811e-25,8.251122098194513e-26,6.850968055428871e-26,5.164931403259577e-26,3.10013871491869e-26,1.399626212118682e-25,6.916499683228816e-26,5.643414466010356e-26,4.195396595650959e-26,2.460423563745989e-26,1.1671999121373352e-25,7.197092490695747e-26,6.346354012149438e-26,4.399587320395433e-26,2.441136909778824e-26,9.371491681864612e-26,5.513566667771709e-26,4.943004433324817e-26,3.460464444267135e-26,1.95779150170914e-26,1.0909946356305245e-24,5.706507026102535e-25,4.859768762127394e-25,3.4269048376564787e-25,2.081210426333492e-25,1.0508001512130424e-24,5.621985822286916e-25,4.740499289586525e-25,3.418625656108813e-25,2.0503585606367832e-25
112,29,experience1,4.0,confusion,control,1,6.303951213854372e-25,1.4545161588753272e-25,7.929848850711544e-26,5.054583194924612e-26,4.278826903475856e-26,2.9471919574029883e-24,6.423945257985761e-25,3.620228227184523e-25,2.137593814360801e-25,1.8123859379822955e-25,3.011781223205347e-26,1.331076313127701e-26,1.2036664795292508e-26,7.964023970862846e-27,5.511541701880811e-27,4.6503434268771545e-25,1.096981777883665e-25,6.017823278380691e-26,3.56403147162608e-26,2.85098111353357e-26,5.179246855787865e-25,1.1937189174168462e-25,6.134534742404359e-26,3.8061665657929815e-26,3.0523908855663144e-26,4.127367233124177e-24,8.848306787440146e-25,4.645382081853394e-25,2.758795709696131e-25,2.264000661382908e-25,1.716952231814055e-25,5.266294171333277e-26,3.475543009588586e-26,2.3860018553566486e-26,1.8671086729667327e-26,5.64737079106792e-24,1.322311186904574e-24,6.71812568562537e-25,3.799096196063825e-25,3.064069272382991e-25,2.7236138684756904e-24,5.624189377000161e-25,2.637127951406188e-25,1.5909189109931836e-25,1.3666145286875396e-25,1.2946228782848453e-23,2.6700231360017756e-24,1.2951024540477994e-24,7.274477428166452e-25,6.311949591753162e-25,7.3044147167213e-25,1.8964897060544607e-25,1.0816220925328024e-25,6.289059636131768e-26,4.807783621650485e-26,6.049605578359755e-24,1.4341209176744004e-24,7.365697217157812e-25,3.991386593322237e-25,3.1635769632143084e-25,4.3969199349860415e-25,1.2070996921646029e-25,9.193865688714316e-26,6.27151317513114e-26,5.573608835920485e-26,6.9213849638664e-25,2.242236590256652e-25,1.6830429536747872e-25,8.767238615524349e-26,6.465328276007615e-26,1.3803339380748172e-23,2.9960801501870984e-24,1.488381814636829e-24,7.84851952992656e-25,6.562186647359816e-25,2.033108307409681e-23,4.5010663652457144e-24,2.2571215392924856e-24,1.1566293924693171e-24,9.49470449775121e-25
113,29,experience2,3.0,relaxation,hypnosis,2,4.208628853872523e-26,3.3114573894414157e-26,2.8575549803076835e-26,2.0378267049055792e-26,1.617480658022769e-26,1.5408216998899803e-25,1.226200445461593e-25,1.0829267799659568e-25,7.640413665841839e-26,6.071090134790229e-26,1.041103234370387e-26,7.961011400019857e-27,7.872343232267279e-27,4.869449765157113e-27,3.2423923628249334e-27,3.547036896809468e-26,2.659838101987556e-26,2.7028807889261317e-26,2.085983149118036e-26,1.4997747731033127e-26,3.985545424903286e-26,3.11955137797647e-26,3.098203466225078e-26,2.035482515321283e-26,1.5714097518550706e-26,2.150859205380107e-25,1.7030466216068783e-25,1.5162778794983402e-25,1.0058089061755622e-25,7.212061880786989e-26,1.877688479626077e-26,1.6125175238563906e-26,1.5478322481965892e-26,1.089066770674197e-26,8.875421771505554e-27,2.5527785141230537e-25,2.1162318945434538e-25,1.8707600841833328e-25,1.3213170919053201e-25,1.017786415123602e-25,1.1509837386722556e-25,9.527711211014538e-26,8.761130690839549e-26,6.180722328528764e-26,4.922350460552147e-26,4.967872516932568e-25,3.9720535305924227e-25,3.4495647627594377e-25,2.4095398881011283e-25,1.913199553259476e-25,2.9324203434907516e-26,2.6501141955627836e-26,2.492129566718143e-26,1.761605772413972e-26,1.3064113314535583e-26,2.3268209875223475e-25,1.9175113026097524e-25,1.5643476350411883e-25,1.1104926391913855e-25,8.537535795469967e-26,2.935585554356389e-26,2.7685939257216636e-26,2.4010714088248895e-26,1.685766346913552e-26,1.2300819381626356e-26,5.926400328899118e-26,4.888565624082604e-26,4.519434593378447e-26,3.4007532180895197e-26,2.3708571113462592e-26,4.5002484027854505e-25,3.634900371519801e-25,3.0413702571615227e-25,1.967414466529264e-25,1.4708904968780902e-25,6.917123314658169e-25,5.458515163527488e-25,4.556356295836155e-25,2.9913952377753443e-25,2.2100553378961584e-25
114,29,experience3,1.0,embedded,hypnosis,3,8.385079604532024e-26,4.277033918344372e-26,4.194034697347354e-26,3.455724064189115e-26,2.7215768012775044e-26,4.164063200393578e-25,1.8123255184452063e-25,1.7144388737165764e-25,1.4318197122781687e-25,1.114146900639664e-25,2.1586029459127551e-26,1.1578083479110327e-26,1.1159291892089136e-26,8.225050131223112e-27,6.808054744579991e-27,5.079314257077874e-26,3.23773540340928e-26,3.3305023361752705e-26,2.472808091602075e-26,1.7769071496271523e-26,5.177170589507393e-26,3.360923228736072e-26,3.415443754485411e-26,2.8461168937439463e-26,2.148260606852927e-26,3.7091259959300286e-25,2.015648635195486e-25,1.8855577126873035e-25,1.6163105320742084e-25,1.203665350645507e-25,1.02925839196425e-25,3.681495733127227e-26,2.9297156158678395e-26,2.7037463517092363e-26,1.8009387633463624e-26,1.81802974440866e-24,5.592379430504065e-25,4.411438712475025e-25,3.6827635155188327e-25,2.5350224620752424e-25,5.2016733795860615e-25,1.693129611963828e-25,1.424480159348715e-25,1.178388817760102e-25,8.641895352053877e-26,4.268720682349121e-24,1.1315020829278761e-24,9.578339760206395e-25,7.332802837534885e-25,5.587602742490765e-25,6.4797166625119275e-25,1.7017508998263935e-25,1.3880887411640302e-25,1.16473464324305e-25,8.003466476466185e-26,3.512402937437761e-24,9.160715038690062e-25,7.212464314453601e-25,6.011419146190447e-25,4.096152265395024e-25,2.2099948903474427e-25,8.366391927838347e-26,7.214550364447118e-26,6.118368639581305e-26,4.8356364338876687e-26,4.365718350799141e-25,1.482828534536535e-25,1.2379637570791987e-25,1.0415123719385932e-25,7.118123553458309e-26,7.285887571394782e-24,1.85291881509896e-24,1.4560364368934436e-24,1.0932882767796887e-24,7.855838326561061e-25,1.1149460349099564e-23,2.8353372893393048e-24,2.2197692442096827e-24,1.667195952883469e-24,1.1773778664653938e-24
115,29,experience4,2.0,whitenoise,control,4,3.445225635156976e-25,9.201066620366258e-26,6.347832099859733e-26,4.083263085332906e-26,3.605616176404157e-26,1.5569910394359588e-24,3.978668253854383e-25,2.4400201402287835e-25,1.6138683576653004e-25,1.4819059137497397e-25,1.3470730643944395e-26,8.96939024622811e-27,9.243196103950844e-27,6.132071093850345e-27,4.2073752246926656e-27,2.555384772910494e-25,7.678462855100625e-26,5.30844718200201e-26,3.3312158558349e-26,2.7586058895572886e-26,2.9612849821464857e-25,8.601860453346893e-26,6.979382891284843e-26,4.087263510459549e-26,2.633878989272819e-26,2.1755525241596342e-24,5.4516167548559865e-25,3.202447979536297e-25,2.058389778153332e-25,1.802179808637322e-25,7.862392620630916e-26,2.905804786690737e-26,2.4584647963686142e-26,1.6667014242264862e-26,1.346900233010719e-26,2.6517993756034315e-24,6.95292843905257e-25,4.104299219164654e-25,2.554381306001433e-25,2.292022029245295e-25,1.4080575768155756e-24,3.542847113761669e-25,1.999670050372652e-25,1.338600283693225e-25,1.2236239421393914e-25,5.9817584755441464e-24,1.4780117185664254e-24,8.243502040353998e-25,5.460821364533552e-25,4.993220696428057e-25,2.180659355742686e-25,6.709255669766429e-26,4.342886520120368e-26,3.0559905991091497e-26,2.656546735404521e-26,2.3372458191449823e-24,5.9702419654892675e-25,3.4239112092281736e-25,2.2393854013705583e-25,1.953923567373719e-25,1.3290797196976327e-25,5.440566188277577e-26,3.9988000220847485e-26,2.923618922423982e-26,2.5884838178976005e-26,1.9926433631456728e-25,8.398800667186576e-26,7.168850797397465e-26,4.8480195754387046e-26,3.715400139178801e-26,5.3663614339374725e-24,1.2754004405614452e-24,6.936654129391237e-25,4.603497355433759e-25,4.272710518536158e-25,7.75002589333021e-24,1.8903665460009992e-24,1.036893673203989e-24,6.621619146287915e-25,5.999734045397865e-25
116,30,experience1,0.0,whitenoise,control,1,1.000289532073845e-25,5.127951159105409e-26,5.188525270665201e-26,2.174350949418145e-26,1.4731732297005856e-26,1.5007073522697083e-25,6.370194698681903e-26,5.629044112537693e-26,2.670802223401675e-26,1.9162027945917262e-26,1.45186129747541e-25,6.851046796493372e-26,5.309615959384171e-26,3.910831766431696e-26,3.264422820786626e-26,2.808909644328239e-25,1.2069907509994236e-25,8.967917587095361e-26,5.455412526819586e-26,4.514041606437559e-26,6.236723227287122e-25,2.1973327566995067e-25,2.0227032347199311e-25,9.780670698515528e-26,7.454256190783223e-26,5.787643308310765e-25,2.310746781975728e-25,2.070921472645819e-25,9.15843778844022e-26,6.079701815986756e-26,1.9151742588075696e-25,7.62702583720853e-26,6.188307859636315e-26,3.534431934402866e-26,2.843051933799733e-26,4.62195988270627e-25,2.4131737637556877e-25,1.9923531556846616e-25,9.663059309293452e-26,7.078810441208295e-26,9.7125498083992e-25,4.334051926324796e-25,3.327412194757124e-25,2.137115284520087e-25,1.775248764282212e-25,5.182920552465304e-25,2.4283898412023843e-25,2.103149136679742e-25,1.055994239220037e-25,7.882091377916967e-26,6.102648161319496e-25,2.542157656701595e-25,1.824417294940792e-25,1.4253892184852634e-25,1.2485393218754622e-25,3.0717078726016304e-25,1.6594652656905066e-25,1.3643664993715503e-25,7.111144229872969e-26,4.959087708693085e-26,1.0383979557984183e-24,3.855893991280613e-25,2.7382080615394467e-25,2.125814993562841e-25,1.8027414142298813e-25,2.400640627947543e-25,1.2274223148905188e-25,9.855981380840462e-26,5.396615667929145e-26,3.909272281663442e-26,1.5152291603075652e-24,6.967330501245993e-25,5.884302609414348e-25,3.2598655323418805e-25,2.632390716492924e-25,1.6397156628226212e-24,7.987126251175763e-25,6.831411876292178e-25,3.685044404096929e-25,2.820262482537301e-25
117,30,experience2,0.0,relaxation,control,2,6.257031466707543e-26,3.8798999599820784e-26,4.3073618171932207e-26,2.10149420410466e-26,1.417831496754189e-26,6.306176284037306e-26,3.492371474524009e-26,3.724146886569646e-26,2.132444408165622e-26,1.475326961275861e-26,6.338348342867509e-26,4.577912147550024e-26,4.0606580867330896e-26,4.06907141898398e-26,3.427061070832057e-26,1.1615859453370442e-25,6.914849363758309e-26,6.143895128332794e-26,4.643140439110452e-26,3.883539040714378e-26,2.4522393188083693e-25,1.6284605182924154e-25,1.7179152852997963e-25,9.404473320301124e-26,6.774510487380584e-26,2.5508997706736266e-25,1.6379465032664275e-25,1.547326665265985e-25,8.137005437621595e-26,6.202810106701417e-26,7.660688585641109e-26,5.135168788170641e-26,4.6576409797663446e-26,4.2814648921410685e-26,3.664916844090341e-26,1.5161362629779729e-25,1.0127974780265977e-25,8.716769002400224e-26,5.898423431323239e-26,4.55157975342804e-26,3.755662986238311e-25,2.1234780335919603e-25,1.802611828256275e-25,1.5409643972121833e-25,1.3301260655716978e-25,1.842498357381209e-25,9.651807200478735e-26,8.2989165469372e-26,5.373302811291391e-26,4.064976536126403e-26,2.471315382482582e-25,1.524482083046926e-25,1.2305585139829742e-25,1.1221699342833138e-25,1.0106126317738124e-25,1.0840540295303549e-25,6.186649427662034e-26,5.843706303250405e-26,3.963050825940779e-26,3.155480891915843e-26,4.379805979516962e-25,2.563294713856855e-25,2.27767295695254e-25,2.1117498288115957e-25,1.896298383333504e-25,1.4426008222080562e-25,9.285768678278112e-26,8.058843117176985e-26,5.31809117972115e-26,4.090662885276973e-26,3.3739629078573917e-25,2.1409323379998828e-25,1.986773578833493e-25,1.3897641154781756e-25,1.1188290532576289e-25,3.8123683123820857e-25,2.5087665665797007e-25,2.322583674200096e-25,1.507546371172066e-25,1.0906194803482545e-25
118,30,experience3,1.0,confusion,hypnosis,3,6.821207503368446e-26,4.454008047844343e-26,4.3642690570346793e-26,2.396956087326673e-26,1.6029733428269754e-26,6.277853842617152e-26,4.696128891603444e-26,4.387041471146365e-26,2.443658886912347e-26,1.5320084905693435e-26,8.359139252670363e-26,6.551432632305934e-26,5.633212242996535e-26,5.463593428446822e-26,4.1632376732259484e-26,1.233191067853158e-25,1.1270484295813526e-25,1.020518798745492e-25,6.972968889250672e-26,5.090396175707735e-26,2.164291638705389e-25,1.8952741031947776e-25,1.6591831808743966e-25,1.1039071351990025e-25,9.009660134520508e-26,2.397919157803961e-25,1.9830722783060624e-25,1.9565980686170609e-25,1.1189623615345155e-25,7.082944501620811e-26,9.988242280911839e-26,7.816485017418281e-26,6.975790822646706e-26,5.755374823664624e-26,4.2805579409825104e-26,2.5892375191263865e-25,2.3786501529330806e-25,2.2124184071867664e-25,1.0973183010081259e-25,6.57478010457626e-26,5.3164192343684685e-25,4.1903096731567735e-25,3.4814547848540126e-25,2.3443132651615277e-25,1.95255541320791e-25,3.458087254672823e-25,2.607663310859133e-25,2.3028991887574755e-25,9.733045264077368e-26,5.792685124016921e-26,2.9282730740655355e-25,2.341355565086715e-25,1.865404665473006e-25,1.6050486960031336e-25,1.3205939417123817e-25,1.968586571594261e-25,1.4154571414387546e-25,1.3689909113019117e-25,7.041634936936276e-26,4.987814284218812e-26,4.845998920379181e-25,3.53585525177298e-25,3.000157953600108e-25,2.8414051635493435e-25,2.2368854547018738e-25,1.3469492491532662e-25,1.0669841336377646e-25,9.893492045953872e-26,6.459801405571462e-26,4.676812161912959e-26,9.534247637971711e-25,7.320673196505136e-25,6.063578772343642e-25,2.6239980476469083e-25,1.7307147867506557e-25,1.0990155436190962e-24,9.223283130541169e-25,7.574385633512729e-25,3.2381401467028286e-25,1.8365020509767365e-25
119,30,experience4,0.0,embedded,hypnosis,4,5.410508102505952e-26,3.2506168095971456e-26,2.757784610928572e-26,2.005473808360923e-26,1.530636796213752e-26,5.1475840364659213e-26,3.2272655582722023e-26,2.6780388391616684e-26,2.0306828357911027e-26,1.660038271746838e-26,7.254266626493845e-26,4.807460136735822e-26,4.6014670954492846e-26,4.114669664812139e-26,3.067501199398443e-26,1.0148946419244528e-25,6.824730196856619e-26,6.078286503201123e-26,5.162814656360646e-26,4.1282115621712096e-26,1.8478438852907e-25,1.4533272522548814e-25,1.3556097673239395e-25,9.267781666861299e-26,7.778051717454558e-26,1.7517823407547989e-25,1.1483228323335306e-25,1.0869618137271223e-25,7.553708834282546e-26,5.74410441388713e-26,1.0172371343389424e-25,5.960069949973912e-26,4.9437200255293356e-26,4.674688439121778e-26,3.724615860931121e-26,1.965298305311686e-25,1.0622063891418593e-25,9.236511228624268e-26,7.496712312531515e-26,6.114734835200368e-26,4.419886689181525e-25,2.45365446701856e-25,2.1358433569323843e-25,1.8576635109484963e-25,1.5790769876296513e-25,3.6660129658783072e-25,1.2793029702709294e-25,1.026913947251688e-25,8.555492429339697e-26,7.787799838114086e-26,2.5139171442905003e-25,1.6284881310609857e-25,1.3809522186181738e-25,1.2151804095799094e-25,1.0509783358365049e-25,1.5830590295241032e-25,7.918706558060006e-26,6.277966826628881e-26,5.658323716834724e-26,4.833721796556185e-26,4.117556921891801e-25,2.6704158375211565e-25,2.3426377905706277e-25,2.161167394722958e-25,1.7461687343662324e-25,1.0945331229235145e-25,7.111594794374626e-26,6.245383505718536e-26,4.988138378997754e-26,4.0489088759585507e-26,8.71030124748247e-25,3.9457100533333418e-25,2.962400239461414e-25,2.4042574829977817e-25,2.1489475443982697e-25,9.108237232605413e-25,4.11172408121076e-25,3.2525546558199863e-25,2.517336572161124e-25,2.259287951182089e-25
120,31,experience1,2.0,relaxation,hypnosis,1,7.660738540353617e-26,5.054002468487438e-26,5.0741806088039055e-26,3.156497743511895e-26,1.5883823770802393e-26,9.805527912615312e-26,5.634908353312152e-26,5.630732756723364e-26,3.6079056464147737e-26,2.010589152991882e-26,2.5792205160729782e-26,1.8873281772466734e-26,1.755170025377903e-26,1.1943682822260151e-26,7.916333436198977e-27,3.459147813536853e-26,2.2471605745977652e-26,2.0704794663400884e-26,1.2646603451004927e-26,6.588198416285859e-27,1.4580112602915812e-25,9.238268264348912e-26,8.858841884037952e-26,5.540930816054076e-26,2.5206079393850615e-26,2.0144628128621704e-25,8.533760368804932e-26,8.202502406976691e-26,5.058367387761616e-26,2.275409583789725e-26,9.47741137722454e-26,5.219551092286601e-26,4.904572901623224e-26,3.41849970710992e-26,2.2204034343344607e-26,1.238273633581579e-25,6.056069750499749e-26,5.314975431495926e-26,3.138767265897482e-26,1.614302932892427e-26,3.4274708000819086e-25,1.563162722640434e-25,1.3097508091362088e-25,9.024251535228496e-26,6.313757263304932e-26,3.833002451698295e-25,2.102507531228736e-25,1.981761486372136e-25,1.2153570926812178e-25,8.500724194620425e-26,1.555935598833122e-25,5.997808695887064e-26,5.153766405932465e-26,3.4908111998296606e-26,2.418123320359196e-26,1.3519798370835543e-25,6.519059843608732e-26,5.87437676973937e-26,3.8128479598579264e-26,2.453247746116912e-26,1.0606611574324037e-25,5.808585758929662e-26,5.594647025571707e-26,3.93309397471593e-26,2.27608883026975e-26,1.109917578062124e-25,6.580091544887858e-26,6.447353867074941e-26,3.984124786692102e-26,2.288974151504359e-26,9.864720764875089e-25,4.799552991975372e-25,4.41047276554343e-25,2.6149469313599303e-25,1.624469285637621e-25,8.990299648915532e-25,4.652407953342943e-25,4.277023584753425e-25,2.5151389272268385e-25,1.475908776140337e-25
121,31,experience2,6.0,whitenoise,control,2,1.3941514199039296e-25,5.604026848688489e-26,5.027269071555908e-26,3.0953643280001256e-26,1.707841671344905e-26,9.82252520936522e-26,5.611294260041916e-26,5.11943327486568e-26,3.263147771123723e-26,1.764041710369279e-26,2.7108915746222e-26,2.1617092529245735e-26,1.9263018964465654e-26,1.339936390826541e-26,9.874093968431244e-27,3.672961436815197e-26,2.3202679612919768e-26,2.0976719206986919e-26,1.576864635397713e-26,1.0656123629569528e-26,4.0698236098399727e-25,1.252277537791399e-25,1.0431208464399415e-25,5.857475220754198e-26,2.869361846095568e-26,1.3771921618789085e-25,7.59266133184149e-26,6.649322608676518e-26,4.5721834543475133e-26,2.339273909251761e-26,1.0829136096331289e-25,5.848932166560758e-26,5.149955111597209e-26,3.643305934894337e-26,2.3990205029357655e-26,1.0579632843324228e-25,5.568583024694465e-26,5.027160272040952e-26,3.3765256414723725e-26,2.042295661250728e-26,2.5899836941679217e-25,1.6515758861041515e-25,1.417408296527087e-25,8.803643037693618e-26,6.117852499692455e-26,3.936420076823273e-25,2.3486648091538797e-25,1.9138068492763935e-25,1.0099581379306786e-25,6.236417810304628e-26,1.2323910685953424e-25,6.060693742099389e-26,5.184948237650842e-26,3.169976241100625e-26,2.231675407255198e-26,1.2290714291711345e-25,7.628655156950502e-26,6.204376581613195e-26,3.628617075803276e-26,2.3432094495235616e-26,1.2285899168582417e-25,6.088349452886738e-26,5.620848277625666e-26,4.381196778729555e-26,2.6703015742443497e-26,1.1700651043983283e-25,7.376200800797432e-26,6.292640948129889e-26,3.7976385309086157e-26,1.9774996096113548e-26,9.099904519599187e-25,5.730459373540107e-25,4.370587389717589e-25,2.233756025555391e-25,1.3355903758325543e-25,8.693029120400433e-25,5.4292722782015685e-25,4.1387625114589165e-25,2.089398222757448e-25,1.199334299070056e-25
122,31,experience3,2.0,confusion,control,3,5.940511906046512e-26,4.463264781040561e-26,4.217712664846819e-26,2.8862228193168847e-26,1.656177945253782e-26,7.91112595525928e-26,5.0020441993077247e-26,4.585573989290794e-26,3.205893449513147e-26,1.8267518045903134e-26,2.1490948767583324e-26,1.616005593623661e-26,1.5376453942624568e-26,1.2180725897856866e-26,9.936646708492183e-27,3.176315700807052e-26,2.5069876923055486e-26,2.4874428419116126e-26,1.938576911507466e-26,1.3864933104486448e-26,1.272892356760056e-25,8.389031239152003e-26,8.108937896629774e-26,5.284977119815077e-26,2.637227892491814e-26,1.5459363306410154e-25,7.59967542386728e-26,6.780392150096488e-26,4.545091348083965e-26,2.5941186181274007e-26,7.059434702670002e-26,4.865658925781781e-26,4.803190785381915e-26,3.494561394450832e-26,2.546631618705104e-26,9.413492357758056e-26,6.126351104255533e-26,6.365817785069778e-26,4.415403137079773e-26,2.7485765497280847e-26,1.3927674918640309e-25,9.058340809608484e-26,8.608237147547585e-26,6.522080786250382e-26,5.0577176451565725e-26,2.0672135181371064e-25,1.4016696629290804e-25,1.3495538270486317e-25,9.454117014514164e-26,7.435329659599673e-26,7.746851128980319e-26,4.794055627677154e-26,4.660045493057425e-26,3.092259613517085e-26,2.2190192686605883e-26,1.0243333567675226e-25,6.478536512069727e-26,6.008452678393096e-26,4.047464150866722e-26,2.829905243432208e-26,7.263412507125985e-26,5.099154662033569e-26,4.969685493405324e-26,3.710102219294903e-26,2.5007318100148726e-26,7.073343150317448e-26,5.190973376634339e-26,5.136424188107313e-26,3.669928349176873e-26,2.310165379144628e-26,3.557559034912118e-25,2.4237519639769526e-25,2.3867084384481844e-25,1.606337278056954e-25,1.1573889328138237e-25,3.5799607700746937e-25,2.391920417409069e-25,2.413291695650923e-25,1.6021391998803049e-25,1.1144214128606785e-25
